review,label
這段時光香港酒店的首選  這段時光香港酒店的首選，無論服務、房間裝飾、安靜度都是非常讓人滿意。唯一就是交通有少許不便，雖然位置極佳，但接駁公共交通工具還是少許麻煩！但都還是會選擇入住,1
"服務很差,態度很差,謹防假冒缺陷產品  很好。 我要分享我的經歷。 我們想買一個包,然後我們溫迪西的時間拉長,一度我們確認溫迪西。 我只帶了我的錢之後她就拿走錢立即從我的手。 我注意到可能不念舊惡。 然後。 我立即發現行李包裏有缺陷。 我們請她給我們準備了新的股票。 她說沒有更多的和試圖告訴我們已經買了好的和不可以退貨和不可退款。 我們與她和她想都別想把錢退給我們。 幸運的是,我們得到了一個男的和她說話的聲音。 最後,她回我們的錢。 然後,我們還買了一些USB驅動器從這個市場。 但是,它仍然不可用。 所以,請注意不要買它。",0
门面很小，房间隔音较差，一直听到隔壁房间的声音。电子门锁是坏的，提出后只能给了钥匙。不过离市区还是比较近的，打的起步费就到正大广场。,0
1、洗面池：水龙头很容易开大，水花飞出来，只能用毛巾擦； 2、健身房女更衣室：冷气超冷，运动好进去真的感觉不舒服,0
"首先受到携程的误导,以为是四星级的酒店,没想到是四星级里面的无星级(或被他们自称的2星级)的客房,如果提前标明肯定不会预定这个房间.住进去之后发现先是枕套是发霉的,投诉后,服务员说不是发霉,只是没洗干净!!!!!!岂有此理!不过还是给换了.接着是毛巾叠起来在里面的一面居然有大块的黄斑?!恶心!第二天早上居然要收",0
"很好的服務合理的價格  我在兩個航班之間與其他航空公司的航班是國泰,處理是由他們的感覺真的很好,前臺人員很有禮貌和高效的從倫敦希斯羅機場。",1
"在海灣附近商場  你在尋找什麼,它就在那裏。 和玩具店是我們的目標,我們花了很多時間去買一個玩具給我的孩子。",1
"這是我最愛的香港市場   我喜歡令人興奮的廟街夜市。 8下午之前幾乎看不到。 寧靜的位置要準備好。 無論您要查找的內容, 您將在這裏找到。 傳統的紀念品, 電子產品, 行李, 等... 要準備好在這裏度過幾個小時。",1
"購物和豪華經濟艙和一流的商務酒店  我坐的是國泰航空的所有類和幾次除了第一（經濟,豪華經濟艙和業務）。   經濟形勢很好,豪華經濟艙和商務艙的很棒很棒。 你有自己的私人空間,足夠的存儲空間（比如鞋子,頭戴式耳機,電腦等等）。 你可以使用電子設備的所有時間和食物很好。   船上的工作人員和在你總是很友好和熱心。   很有訓練有素的飛行員和飛機維護得很好,總是很好的瞭解。   我還得到了一個免費升級因爲幾次我坐的是經濟和豪華經濟艙。   總之這是最好的航空公司。",1
"房间只能算很一般.设施已经相当陈旧.前台的服务水准有很大的问题.没有预授权,2天的房租需要先结算,还要支付押金.住遍中国及国外那么多酒店,没有遇到这样的事情.地理位置还可以!只是这个价位,在深圳别的选择多的是.以后不会再安排客户住去那里.",0
繁華大道  廣東道上，大牌子雲集，人流繁華，位於尖沙咀，如果想逛的時候沒兩三個鐘逛不完的，吃飯的地方也有，酒店也有，逛了好幾次,1
空中服務員態度親切  朋友在上飛機前不知是否吃了不潔食物，在機上又痾又嘔，空中服務員知道後多次詢問是否需要協助，如奉上暖檸檬水，又詢問是否需要藥油等，服務態度佳，予以讚賞。,1
下雨天在香港  我們在一個雨天去這個地方太糟糕了 你需要討價還價的價格。 它可以低50％,0
"食物美味員工可愛&  可惜孩子在溫泉！   六月份來這裏慶祝我的生日&還算不錯但是總體上來說這是很好的瞭解也許因爲還早了幾天。 我們住的是全景套房但是泳池&海景,本以爲是海景房間&多但非常寬敞可愛。  唯一的問題就是電話不能用所以不能點客房服務因爲房間裏沒有熨斗或新秩序。 然後我們被要求交押金熨斗等&才告訴我們打電話約30分鐘中收集$  我們解釋說我們沒有電話和他們還可以但是是一家小的。 （前臺的工作人員只讓我們稍微有點失望的地方酒店） 溫泉  我們每天都用&多治療&產品購買。 我唯一的問題是他們允許兒童（和其他很多人一起）到溫泉！ 從來沒去過在世界上允許這... 經理說這是正在審覈中... 我們還被告知孩子需要去其他地方在下着雨的天氣？ 這是一個池他們要淋溼？... 幾乎沒有你所期待的消費後可以在護理讓您放鬆身心... 實際的工作人員都是可愛的女士溫泉&治療員&打掃區域保持了它的完美。  您可以使用免費的溫泉有很好的設施  熱的牀,桑拿,蒸汽房  小但是很漂亮。 酒店的泳池很可愛但是仍然在大多數溫泉... 食物和餐廳非常棒。 很棒的選擇,自助餐不斷的補充新的,所以不能坐大約&的葡萄酒很可愛。 意大利餐廳很好,優雅的環境都有一瓶普羅塞克。 綠色也是很棒的食物,工作人員&的氛圍。 在福斯科Eftichia，  阿納斯塔西婭在意大利很棒, George酒吧的Alex&。 有那麼多的提及和溫泉接待人員。 一定要抽時間去走出酒店向左拐5分鐘就能找到並按照&綠洲海灘的海灘就像一個時光倒流,要了兩瓶冰鎮啤酒肯普斯&便宜,小吃&。 出去就是一個很好的度假村。 我們去的時候有很多孩子（也不是學校假期）... 它確實有點多&犛惺焙&甚至酒店的地方有點很好一衣帶水。 我們不介意孩子在度假村但不少人（那些已經消失了一個遠離自己的孩子也有這樣的）,覺得有點太多幾天。",1
這是一個非常conmfortable去住在一個家庭。  這是一個非常舒適的酒店和家人一起去的。 有成人和兒童的活動。 這裏的食物很好吃而且種類豐富。 酒店的工作人員非常友好。 這裏有游泳池和是在海灘的第一行。 我真的很喜歡這家酒店和推薦這家酒店。,1
"有一個很好的經歷  從德里首爾停留在香港。 我去首爾德里航班被推遲但他們提前告訴我。 飛機很乾淨,工作人員非常友善和樂於助人。 娛樂系統很不錯。 食物是令人滿意的。",1
平心而论，这个价位这个房间应该还算不错的，如果我没有碰到下面的几件事情的话：,0
想知未來的地方  這夜市有很多看占卜星相的攤檔，你想知你的未來，工作，愛情的情況，可一到這地方，還可問過去，前世今生。還有一些性玩具呢！,1
"東西貴質感差都是大陸來的東西  特地走過去看了看,跟廟街一樣沒什麼可看性,跟台灣有些夜市差不多,看過去的東西質感也不是太好,好像都是從中國進的,一點也不想再去的地方",0
香港反条例游行持续4个月，入住当天是万圣节，晚上弥敦道遇上大批黑衣人非法集会，与警方对峙，警方发放催泪弹，不愉快，赶紧离开此地！,0
該航班準點率約20%，表訂起飛時間後2hrs內起飛，都算正常，1hrs內起飛，可以視為準點。,0
"建议酒店餐厅预备当地产的酒水,以备外地客人品尝.",0
"我不是很喜歡但是很好  我發現所有的東方航空股份有限公司（和我的飛機最）讓你獲得一個不錯的旅行。 長途旅行總是很單調所以航空公司區別開來。 我發現的最好的國泰 正如其他人所。 工作人員很細心。 這裏的食物很好而且晚上的娛樂活動很不錯。 我沒有一個歇腳的地方。 我錯過了它。 我是一個很短的人和需要什麼東西休息一下我的腳長的時間旅行。 我不得不用我的手提行李到我的腳上休息。 Virgin托架是另一個我去過的那些沒有墊腳臺。 它似乎是微不足道的小但在長途旅行是至關重要的。 我會很樂意再和他們一起旅行,價格是一個很大的因素所以航空公司旅行時我可以由交易 。",1
"當地的特色6月22  這家著名的當地市場需要走很長的路從大多數主要酒店的但是是當地的一個機構,涵蓋了一號靠近彌敦道的街道。 它主要賣衣服但是它主要的魅力在於住在市中心當地的生活和色彩。 整夜運行到中午和晚上在它開門的。",1
舒適安心  每次乘坐CX客機旅遊也有舒適又安心的感覺，服務也貼心。那次我們已預先劃位，但因為轉了飛機型號，坐位位置改變了，航空公司也致電通知我們。,1
浴缸的邊邊可以再清潔一點,0
兩房套房房間很大。有兩個浴室。酒店樓下很多商場,1
盐城来了很多次，第一次住盐阜宾馆，,0
電視機位置,0
这是我在香港住过的最烂的酒店。预定的是大床房，结果第一次给我一间双床房，第二次换了房，倒是大床房，但这间房间的的洗手间基本没装修，所有水管暴露在外，所有设备都是简装的，洗脸盆小的只能放进一直手，太吓人了。大家一定要当心。结果第三次终于换到了稍微像样的房间（因为看到过前面的那间房，所有眼界已经低了很多）。但房间真得是很旧，出门跨半步就是电梯，走道窄的只能走一人。建议如果是这个预算，情愿去住离此酒店很近的香港华美达酒店，绝对比这个酒店设试新而且离中环相对较近。以前还住过香港华美粤海酒店，差不多650一天，绝对要比这家好。,0
早上不停有敲門聲難以入睡,0
酒店的国际长途打了一分钟不到，收了55元，收费不透明，前台服务人员效率待提高，入住等待时间较长,0
服务很差！！！服务员的态度很不好！环境也一般,0
9月23日的值班经理（女的）很牛啊！我当天由于航班原因早晨3点57分到的酒店，我订的是8点岛（携程最早的到达时间）在服务员的允许下进入酒店房间，当时并未提出要加收费用，收了我500押金。中午值班经理（女的）却突然打电话到我房间，说我必须再交一天的费用，我据理力争，对她说你们的服务员应该有告知义务，如果你事先说好，我同意，你收多少多不算多！她竟然说和你讲不清楚，挂了我电话。后又让当天的服务员打电话到我房间，后在我的质问下他也承认了是他的错误，并愿承担我的损失。我当即和值班经理联系，但她竟然说，这是我处理的和他没关系，你一定要付。我当即提出退房（当时9点），她竟然说你现在退我也要收你一天半的房钱。并说这是酒店规定，我说你拿出来给我看，她竟然回答我这是保密的。我下楼退了房间，我要她的名字，并告知她，我要投诉你的，她竟然说我没有必要告诉你我的名字，我是经理！牛啊。这样的服务态度竟然还是管理人员，可想而知她管理的人员将以什么样的态度去为客户服务！,0
"四季酒店很扯,客戶三點要入住,酒店居然不讓入住,要客戶五點才入住,原因居然是自己飯店的活動,已經嚴重影響客戶心情權益,直等到客戶生氣才給予升等安撫,但這還是非常讓人不能理解四季酒店居然會發生這種事情",0
優秀的空服員  在飛機上不小心打翻了我的餐，機組人員跟我說沒關係，立馬給我一份新的，隨即另外一位空服人員過來蹲下細心擦拭我弄翻在地上的飯粒和雞肉，我內心一方面過意不去，一方面充滿了感謝之情，熱心的態度依舊不減，下次我還是會選擇國泰航空去香港。,1
121商務座位航機、機上的洗手間清潔不夠、餐飲水準中上、服務員態度也中上”  國泰玉衡堂午餐，提供多樣化的餐點，還有十多款中式茶可選及手沖咖啡，還提供ＡＰＰＬＥ電腦，淋浴間則提供Ａｅｓｏｐ備品。機上１2１的商務窗口座位隱密性高夠伸展、電影選擇新。空中服務員態度笑容都至於中間水準。國泰飛機上的洗手間清潔不夠及時，垃圾桶堆滿了也還沒及時處理,1
晚上購物！  我真的很喜歡廟街夜市。 從女人街的小販都是不同的所以我們可以去買一些不同的紀念品。 我有一個塔羅牌太！,1
周边环境不太好，比较乱。房间设施简陋，收费偏贵。,0
櫃檯無法幫忙叫計程車。,0
員工服務貼心  出發前國泰經歷了裁員，還擔心服務會不會受影响，好在沒有呀～ 因為今次帶埋BB去旅行，空少見我有BB同行主動拿了毛氈給我外還時不時來看看我有沒有特別需要。,1
早餐款式唔算太多，年糕蘿蔔糕就煎得好焦，入口有點兒苦。,0
膳食豐富，電影有快進功能  我乘搭的是上午機，起飛不久就開始派小食，過多陣就派餐，仲有水果雪糕。機上播放電影時可以自行拉到特定時間，節省時間快進。,1
较烂以及让你绝望的烂且无法选择的烂。缺少竞争啊,0
經濟位赴台有餐膳  聽說到台灣這樣短程的航班是沒有正式餐膳的，但今次搭乘國泰港龍到高雄，卻是有完整的午餐，我點了「蛋奶素」的西式素食，感覺味道不錯，其實這樣短程的航班，機倉服務員也真夠忙碌，開始飛行便要派餐（像我這種特別餐），但他們也很專業禮貌，並沒有像別傳聞的服務態度欠佳。,1
設計比較舊式。問前台借iPhone連接線除按金 竟然還要比$20 。很不貼心。,0
酒店很新并且很有档次和气派，主楼设计和总体设备设施让人感觉非常不错，周遍是一个广场，视线很开阔。但令人非常愤怒的是，为什么通过携程网预订的客房总是常常被安排在不方正的――床和电视机等客房设施都歪歪扭扭摆放的房间（1710房），真的不止一个客人反映这样的问题，携程网的客人一样付钱消费，为什么会受到不公正的待遇？！难道就是因为那40元/间.晚的返佣费给的不甘心？！酒店在争创五星，应该做到给每一位客人提供最优质最满意的服务，否则受到伤害的顾客永不会再光顾，何况现在酒店这么多……望酒店领导能重视这个问题，解决这个尴尬的局面，真正让酒店在硬件和软件都上五星。,0
阻音不好，早上容易被嘈醒,0
硬件设施太旧,0
"很棒  很棒的飛行,舒適,乾淨,美味的食物,不錯的電影。 強烈推薦和再次與他們一起飛。",1
地方夠大,1
"我的航空公司的選擇  國泰航空可能是我最喜歡的航空公司。 如果我沒記錯,所有的航空公司,我的飛機大多數都有這一家。  我特別喜歡我們的航班從香港到東京及莫希市。 座位很大而且舒適。 他們提供的食物都非常可口！ 非常友好的工作人員和他們要嘗試解決您的姓氏。  有這樣的服務和舒適。 我不介意停留在香港而不是直飛選項。",1
香港美利酒店很棒  地理位置優越 步行至置地廣場只需5分鐘路程，酒店是新開業的，設施很新，酒店設計空間感很強。西餐廳出品完美！LUCAS LEE先生服務很好，很熱心，專業素養很高！五星好評！,1
暫時未有,0
7月21日就提交了订单，结果7月26日我们其中2个朋友先行到达酒店，他们由于2人中一位未带有效证件，结果前台足足让他们等了一个小时也不给他们解决（据前台说是7.25接到公安局的通知，每位住店客人必须提供证件），本身恰逢奥运期间公安部门提出这样的要求，我们作为中国公民全力配合也无可厚非，但是酒店的几个作法实在是让我们无法忍受：,0
經濟艙座位空間還可以，餐飲還可以，影音設備很不錯  這次去英國，在香港轉機。經濟艙座位空間還可以，我174身高，覺得不會有壓迫感。餐飲還可以，有些主餐不是很美味。影音設備很不錯，有很多電影可以選擇。,1
房间太潮湿、浴室太脏，很多头发。,0
"酒店是下午兩點後可以check in, 但要我不斷催促下，我們要等到兩點半後才可以入房。員工解釋是房間未收拾，為什麼呢？不是說好兩點可以嗎？希望下次可以改善",0
"超出了我們的預期...  我們來到這家度假村作爲一個4口在七月中旬。 我們訂的是一臥室別墅和住宿真的很可愛。 寬敞的臥室,舒適的牀和一個改造的孩子們有沙發牀睡在上面。 外面的陽臺和休息區是一個很棒的而且非常大。 這次旅行真是超出了我們的想象牬蠖嗍。 晚上很晚纔到達,我們很快的辦理入住手續很快就帶我們去我們的房間。 是什麼促成了我們的這次旅行令人難忘的是餐廳的食物質量,兒童設施和最重要的工作人員把我們照顧的很好。 非常感謝sainovic ,酒吧經理和一個極好的酒侍！ 他向我們推薦了一些很棒的酒我和我丈夫真的很享受和他的方式來跟我和我的家人犆刻。 他是一個真正的財富與其在葡萄酒的知識和工作極其努力。 沒有任何事情能難倒他每次都笑盈盈！ 我們去過很多不同的地方和我可以誠實的說每個酒店都需要世界各地的一個男人像他這樣團隊中的一部分。 其他人真的使我們的假期難忘Artemis和主游泳池酒吧工作人員都非常友好而且總是面帶微笑... 即使是在35度的高溫。 非常感謝George ,廚師在普羅旺斯誰進行了很棒的素食餐我老公和Stefanos他管理得很好的餐廳。 我們有一個超讚的晚餐Oozo ,希臘餐廳一個許多午餐也在那裏。 我要感謝George和他的團隊。 亞歷山大在安納亞也棒極了。 他認真地聽你喜歡什麼類型的食物和酒也會根據客戶聽了他的建議。 他還向我們推薦了一些很不錯的葡萄酒來配我們在餐館吃。 總之我們覺得這裏的食物和飲料都超出了我們的想象在我們到達之前的自助餐可能是我吃過最好的。 總是有很多變化的一個晚上我們在這裏吃了一個午餐和一個很棒的龍蝦和其他海鮮可供選擇。 我覺得可能需要安納亞的菜單以及亞洲其他選項可看的看它可包括。 他們對反饋意見非常開放時在那裏吃所以你可以看到他們要改進和更改菜單。 我們的孩子很喜歡兒童俱樂部和2次上使用它。",1
旅行  沒想到這邊很好買也很好逛街 景色也很美，來這可以帶上一整天 下午吃下午茶，晚上來吃晚餐以及點心 最後再去欣賞維多利亞港，實在很棒,1
"非常棒的體驗  超讚的體驗去廟街夜市的。 這是其中一個左我們的狂歡節旅遊後, 和我們步行兩三個小時花費在另一個通過的廟街和您查看所有。 我們做了幾個的價格購買和以物換物。 它真是干係的夜生活和欣賞。",1
不是最好的一天的旅行時間  這趟航班在凌晨 1時00分留在東京的時候上午 6時25分所以不是一個最好的時間去旅行卻國泰的航班之前在休息室放鬆一下很棒&&謝天謝地按時飛機本身也很舒服還有很好的友好的服務。,1
值得一去   我們去過很多在亞洲市場和這家酒店還是挺不錯的。 您將需要砍價買有趣讓它不要冒犯。 還有不要去得太早因爲它真的只是1下午已經全面開放,1
"完全的放鬆  不要被你第一眼看到酒店的正面。 一度在裏面,這家酒店很新,現代和乾淨而且員工明顯很爲他們的酒店驕傲和渴望讓客人滿意。 我們付的錢是海景房但是發現我們住的景觀。  附近有幾家餐館。 我們在那裏吃過口味,自助餐廳預定晚餐和在法國,亞洲和意大利。 我們都很喜歡但是我還是很喜歡我們的亞洲體驗所以我們預訂了一個第二次。 塔尼亞和她的員工都很令人愉快和她的廚師很棒。 太陽躺椅都提供豐富的  沒有'早上匆匆忙忙的毛巾'在這裏廢話。 沙灘每天早上打掃和我們真的很喜歡這裏的海灘服務員服務雖然他們所謂的白蘭地和可樂是不是我的！  我們的房間非常現代和乾淨。 一天兩次補充新鮮的毛巾和一個迷你吧每天都是感激。 如果我們再來的那種人（我們不是  世界太小了!） 我們一定會再來的。 在奧利維亞寵愛自己。 你不會做對不起你。",1
总体来说不怎么样的，进入当天需要门童帮助拿行李也是很不情愿的样子，服务员比你还要早就洗好澡了，在你对面的房间看电视。延住几天的卫生打扫也是很马虎，第二天觉得卫生间很臭还要请她们在你眼皮底下再打扫一遍。这家酒店是原来对内的招待所改建、扩大的所以很多酒店该有的实施基本上不具备的，出这个价很不值的！,0
"國泰航空業務類  坐飛機去香港的唯一方法。 一流的服務,舒適的座椅和可供選擇的食物。 香港的交通樞紐也是到亞洲的其他地方。",1
對於印度人來說不值得一去   我發現這個地方很讓人失望。 價格太貴了。 它比犘錄悠。 產品不是很好。 永久的商店都很好。 嘗試從商店而不是買東西。,0
"總是在香港轉讓  這裏的食物很棒。 因爲我住在臺北,所以在香港總是要傳輸到任何地方。 比較便宜的航班比eva所有的時間。 員工們也很友好。 我有一個愉快的航班從臺北去阿姆斯特丹。 每週二和週四將有一些上飛機出售。 千萬不要錯過。",1
"驚喜  升級到公務艙  這是我們第一次出國度假和國泰的評論之後,我們的航班已經開始期待了。 我們是坐的豪華經濟艙但是令我們驚訝的是我們被升級到了商務和休閒在辦理入住手續的。 以這種方式來啓動您的第一次海外度假。 服務很棒,食物也很出色和整個經歷都是令人振奮的是一對夫婦從來沒有做過比國內更多的飛行。 再次感謝國泰的一次愉快的旅行。",1
家庭旅行入住  酒店服務質量好，安全性高，服務周到細緻，酒店位於中環，位置便利，的士和地鐵都比較方便。房間寬敞明亮，可以看到公園，滿眼綠色。下次來還會入住,1
環境整體很舒服，地點也很方便。在國內自由行的巨大載客量下酒店仍保養得不錯。房間很大，床也夠寬！,1
房間內配套設施,0
便宜的購物  如果你是好討價還價這就是適合你的地方。 每三個商店賣相同的東西但是價格都不一樣,1
隔音稍微有点差，早上会听到门外的吵闹声，但是完全可以接受。,0
當時經海洋公園的纜車到山頂的遊樂區后，去乘坐過山車。在乘搭過山車的過程中，需臨時寄存背包。搭完過山車后，職員在未經通知的情況下擅自變更了存包位置。在尋包途中，職員不加指引告知，且在找尋過程中大聲呼和遊客，態度極差。這個職員是過山車那裡的一個女性工作人員，當時並不想爭執因此沒記錄下對應職工號，身高偏矮、膚色較黑且偏胖，為香港本地人。本來想好好在海洋公園遊玩，經此事後就直接出園（當時下午3點多），旅遊體驗太差，永遠不會再去。,0
都挺好的 每次去都住這裡。,0
短程航線的飲食很虛～ 電影選擇不太豐富  搭乘多次國泰的航班，有幾趟空姐的態度不是這麼友善，本次美國航線倒是不錯。電影娛樂的選擇跟以往比起來，現在少了許多,1
"1:信用卡的机子建议更换,其他地方都可以使用,到了那里就失效了...",0
"好玩的地方可以討價還價的商店  如果你在這個區域,女人街是值得停留退房去買東西,不論您尋找的衣服,飾品,小飾品,等等。 價格可能會在一個特定的地方很好,而且還有一些不錯的東西賣。 它有助於有很多會說中文（尤其是粵語）所以你不會被人坑了,但是僅瀏覽也是很有趣的。",1
特价房相当的吵。临近高价桥，晚上吵死拉。不过在背面的房间倒还不错，价格也很有吸引力。就是房间很旧！服务员态度一般，而且还很忙，入住和退房都等了很久，差不多10-30分钟才能搞定。,0
估计是出差这个月住的酒店里面最差的了酒店，可以说甚至连如家之类都不如，价格是328，含早餐，开始给个9楼，打开电梯就知道错了，脏兮兮的地毯，房间门破破烂烂，还打不开，撤！下面前台的还问怎么了，后来要给我升级到高级间，先看看，哎呀，还是差，但是时间已经快6点了，路面又下雪，还有其他事办，将就吧，晚上回来马桶是漏水的，还是热水，坐上去，蒸汽腾腾，屁股湿湿，第一次，浴室东西很一般，老的掉牙的酒店，特别讨厌前台的服务员，没有一点服务意思，以后不敢再住这家酒店，携程话务员还要说是星级好酒店，就知道骗钱,0
一個精彩的假期  這個度假勝地給我留下了深刻的印象地理位置優越、美食豐富、酒水單齊全以及高標準的住宿條件。但最令人印象深刻的是服務，從我們到達的那一刻起服務就很好以至於到我們不得不離開時我們很難過。這真的使一個超棒的假期更加美好。,1
唔錯！但系有待改善！  座位不錯，服務也很好！空服員不斷為乘客們提供飲料！不過飛機餐不太好吃！但是座位不太乾淨！最喜歡這家航空公司的機上娛樂系統，因為有很多香港的電視節目！,1
房間燈光暗   洗手間隔音不好,0
"只是一堆垃圾  我們一家4人期待着遊覽廟街但真的很失望。 這是有很多人推搡你和隨地吐痰的。 優惠的東西質量很差而且超級垃圾。 我喜歡的紀念品帶回家質量很好的朋友... 不是這東西。 我們找到了更好的找到另一個在赤柱市場,大嶼山大佛村,山頂購物中心和附近的玉器市場有更好的事情即使是貓聖伯納德區。 我不會再來這裏。 不是一次愉快的經歷。 很高興離開那裏說實話！",0
实在不建议大家住在那里，如果你自己没有车的话，价格贵，位置差，我第一次遇上连车都不帮你叫的酒店。竟然让客人自己提着大箱子走上20分钟去打黑车。 这是我遇上的最差的酒店。如果有零分第一个打给它。,0
酒店离开市区挺远，很不方便。除了大堂气派，房间根本没有五星，充其量较差的四星，更莫名其妙的是房间竟然没有暖空调，下次决不考虑入住。,0
個人認為很好  周圍環境與交通都很方便，酒店服務特別特別好哦，本來忘了給迎賓水果，打電話過去問原來是因為太晚了，他們怕打擾我們休息，所以沒送。要求送了之後，沒過幾分鐘就送上來了，服務真的很nice,1
"不要浪费你的时间  还不错,所以这让我们的经历更糟糕的是个雨天本来可能是但。 我发现这里的人很失望的经历相比在台北最大的夜市。 大部分都是垃圾和食物的货物？ 不是一般的讨厌。 并非所有是那么便宜。 考虑到这需要花费一番功夫去那里去。 我不会浪费宝贵的假期时间去参观。",0
汇东大酒店：1、商务单间和普通单间可以说基本没有区别（就房间大小和配套），主要的区别就是楼层，商务的一般安排最上面几层，建议大家选择普通单入住；2、房间的灯光特别暗，感觉给人有点压抑；3、房间的装修比较差，应该是我住过的四星酒店中最差的（但没办法,0
地理位置还算方便,1
良好的服务  这里的服务很好。 喝了很多酒。 许多伸脚的余地。 这里的食物不是我们喜欢的但是其他人可能会。,1
"還是可靠的,但不是跟以前一樣好  登記入住很有效率和航班很準時。 食物也不差通常和有時好。 出色的娛樂活動。 服務很友好但是不像舊時代的。 儘管聽說cx乘客抱怨超額預訂,不必要的延誤和貴得離譜的甚至重新路由到目的地,這樣對我來說從來沒有發生（然而）。",1
一試難忘國泰頂級和最優質的服務體驗  一般來說，主要的商業飛行航線都設有經濟艙及商務艙，而商務艙給人的印象是高檔次的餐飲服務和舒適度。而屬於頂尖的頭等艙在整體服務體驗和配套應該更上一層樓，而且多數只服務某些重要的國際航線。而這次有機會體驗到5星際航空公司的頂級頭等艙，對它的期望當然要比商務艙的要求更高和更嚴格。  登機後，頭等艙的所有空中服務員立刻來向我打招呼和介紹自己的名字，表示如有任何需要歡迎聯絡她們。隨後也為我遞上熱毛巾和 Welcome drink,1
房子太旧 不值这个价格。网速超慢~ 不要住大床房，大床房在拐角，电视很小很奇怪的格局。我晚上冷不给中央空调，说室外温度都19度~~~，不给开中央空调。避孕工具倒是很全~.电视不清楚，而且台很少。,0
"這是我第一次坐商務艙旅行  這是我第一次坐公務艙,這絕對是一次很好的經歷和對我來說。 食物很棒的廣東話樣式,大空間和很棒的服務,等等.. 我期待着再次坐在公務艙國泰航空在未來一月。 另外,在廣場的一家魚丸麵條的高級休息室是我最喜歡的！ 相信我！ 很難找到這麼好的一家魚丸麵條在城裏！ 一定要試試！",1
8樓休閒設施要收費且昂貴，若怕損壞可收押金，不然放著也是當裝飾,0
四天在香港   我們去那裏逛了一個小時他們關門的時間希望能花更多的時間。 買了些紀念品和一些頭發配飾一半他們報。 但要注意如果你準備買東西溫迪西才。 很有可能他們會同意價格和如果你拒絕買他們中的一些人能真生氣並開始咒罵。,1
感受國航  終於有時間可以好好享受下，放飛心情，體驗下國泰航空酒店的高端服務，一如既往，帶著美好的心願出發了，感謝一直伴隨的朋友們。,1
房间不大，设施一般，春节期间价格有点高,0
"不是一個好的選擇  因爲一些技術缺陷,該航班並沒有採取關閉5小時和我們坐裏面做因爲登機,他們花了一整晚的發現並修復該漏洞。 和它成爲真正的刺激性和勞累的經驗。",0
這裡雜合很多牌子的  波鞋街買波鞋是很方便的，因為在這裡，有很多不同牌子會在此處，例如有Adidas ，有Nike 等等，而且款式都多，所以可以在這裡走一遍，就可能會找到想要的波鞋。,1
"神奇又完美的假期  一般而言  它是在一個驚人的假期的完美新酒店的所有關係。   七月的時候我和我的妻子和一個孩子,而且說實話真是沒有什麼可以說是因爲我可以用一個詞來形容它  完美！  服務和工作人員都非常親切的地方,食物非常美味和巨大的品種可供選擇,海灘和泳池都很漂亮而且很舒服。 以證明我說的是我和我老婆都想再去一次的假期在九月和現在我們在外面工作日期將爲我們工作。   事實上我們只有一個問題的時候住在這家酒店但是我很幸運地遇到了Skouros tasos先生（客戶關係經理）他很善良和聽了我的問題仔細的瞭解, 10分鐘內吃完後他就解決了我的問題,讓我的假期完美tasos先生。 我只在假期後積極,漂亮和可愛的回憶。 所以。 我建議大家,如果你正在考慮去哪裏度假的時候,沒有任何疑問就去買票到ikos olivia有一個很棒的假期,如果你有任何問題,無論你有什麼問題或去找剛纔和他會讓你的假期完美Skouros tasos先生！ 我知道和我敢肯定在這從我自己的經歷！   Tasos先生。 我想親自感謝你再一度讓我的假期難以忘懷！ 當然還有其他的員工也很棒而且善良！",1
说老实话，我还没有见过这么差的酒店呢！前台服务人员素质极低，还给我信用卡用扔的方式，打电话给前台直接挂我的电话。我不知道是不是价格低一点，就有了别人非住不可的自信。,0
第一天去办入住手续时，前台的大姐一直掉着个脸，直到办完手续，眼皮也没抬一下，订的大床房给的却是双人房，只好又回前台去换，那位大姐始终也没抬眼皮。房间里竟然没有衣柜，没有袋泡茶，让人有些不习惯，但房间打扫得到是很干净，还有免费宽带。卫生间没有浴缸，早餐品种极少，酒店也只有一部电梯，很不方便，所以本来预订五天的，住了两天就退房了。,0
"想不出這家酒店有什麼不好的  這是我們第二次來。 我們從來不去同一個地方兩次,我們現在正在計劃明年四月第三次。 當你想不出這家酒店或它的工作人員還有一件事能不能以提高您的住宿。 我覺得你已經找到了你的一片小小的地球上的天堂。 完美的假期！ 休息,放鬆,餵了破壞了！ 1010 一枚5 星級",1
"大堂经理服务意识不足,房务员把我的隐形眼镜盒子丢了,大堂经理查了竟说没这事",0
"一個很棒的市場  如果你知道如何處理自己住在一個亞洲市場你可以得到一些不錯的折扣。 你會發現這裏的包包,衣服,玩具,手機配件和更多。 值得一去。",1
酒店一般，最受不了的是骚扰电话，一晚上能响4～5回，而且每晚都会打来，只真对单身男客，信息非常准确，严重怀疑是小姐摆平了前台服务员，拿到客人的入住信息。在这样的房间住，心里很不踏实。,0
